Entity,Code,Year,Fossil fuels (TWh)
Non-OECD (BP),,2017,80530.4453125
Non-OECD (BP),,2018,82932.6015625
Non-OECD (BP),,2019,84087.6640625
Non-OECD (BP),,2020,81700.40625
Non-OECD (BP),,2021,86593.125
North America,,1965,15347.3740234375
North America,,1966,16218.93359375
North America,,1967,16736.8984375
North America,,1968,17775.72265625
North America,,1969,18647.7734375
North America,,1970,19414.33984375
North America,,1971,19756.759765625
North America,,1972,20769.41796875
North America,,1973,21679.396484375
North America,,1974,21073.998046875
North America,,1975,20399.603515625
North America,,1976,21545.046875
North America,,1977,22208.865234375
North America,,1978,22504.8125
North America,,1979,22905.736328125
North America,,1980,22238.947265625
North America,,1981,21616.41796875
North America,,1982,20573.93359375
North America,,1983,20305.94140625
North America,,1984,21359.056640625
North America,,1985,21293.369140625
North America,,1986,21308.17578125
North America,,1987,22086.263671875
North America,,1988,23048.791015625
North America,,1989,23568.8515625
North America,,1990,23329.154296875
North America,,1991,23178.2421875
North America,,1992,23649.36328125
North America,,1993,24091.904296875
North America,,1994,24671.0546875
North America,,1995,24985.556640625
North America,,1996,25803.1328125
North America,,1997,26211.78125
North America,,1998,26455.84375
North America,,1999,26808.638671875
North America,,2000,27634.216796875
North America,,2001,27159.822265625
North America,,2002,27516.35546875
North America,,2003,27725.8828125
North America,,2004,28295.578125
North America,,2005,28384.623046875
North America,,2006,28151.99609375
North America,,2007,28671.16015625
North America,,2008,27808.607421875
North America,,2009,26282.29296875
North America,,2010,27190.763671875
North America,,2011,26923.97265625
North America,,2012,26372.638671875
North America,,2013,26950.4921875
North America,,2014,27144.09375
North America,,2015,26894.45703125
North America,,2016,26595.591796875
North America,,2017,26560.703125
North America,,2018,27492.6640625
North America,,2019,27153.037109375
North America,,2020,24471.4296875
North America,,2021,25762.65234375
North America (BP),,1965,15104.5322265625
North America (BP),,1966,15966.44921875
North America (BP),,1967,16472.796875
North America (BP),,1968,17505.478515625
North America (BP),,1969,18370.380859375
North America (BP),,1970,19097.18359375
North America (BP),,1971,19433.79296875
North America (BP),,1972,20409.662109375
North America (BP),,1973,21295.98046875
North America (BP),,1974,20695.041015625
North America (BP),,1975,20040.69921875
North America (BP),,1976,21175.63671875
North America (BP),,1977,21821.32421875
North America (BP),,1978,22108.65625
North America (BP),,1979,22505.880859375
North America (BP),,1980,21795.546875
North America (BP),,1981,21166.28515625
North America (BP),,1982,20167.609375
North America (BP),,1983,19915.802734375
North America (BP),,1984,20949.134765625
North America (BP),,1985,20904.2734375
North America (BP),,1986,20923.66015625
North America (BP),,1987,21692.083984375
North America (BP),,1988,22646.48828125
North America (BP),,1989,23150.01171875
North America (BP),,1990,22908.951171875
North America (BP),,1991,22766.494140625
North America (BP),,1992,23249.984375
North America (BP),,1993,23685.76171875
North America (BP),,1994,24242.15625
North America (BP),,1995,24549.5625
North America (BP),,1996,25342.947265625
North America (BP),,1997,25729.2734375
North America (BP),,1998,25958.498046875
North America (BP),,1999,26312.970703125
North America (BP),,2000,27076.8828125
North America (BP),,2001,26583.140625
North America (BP),,2002,26918.98828125
North America (BP),,2003,27107.328125
North America (BP),,2004,27659.02734375
North America (BP),,2005,27734.236328125
North America (BP),,2006,27456.90625
North America (BP),,2007,27980.099609375
North America (BP),,2008,27137.982421875
North America (BP),,2009,25640.369140625
North America (BP),,2010,26539.5625
North America (BP),,2011,26268.2265625
North America (BP),,2012,25728.287109375
North America (BP),,2013,26313.462890625
North America (BP),,2014,26512.099609375
North America (BP),,2015,26257.4921875
North America (BP),,2016,25969.603515625
North America (BP),,2017,25936.783203125
North America (BP),,2018,26866.74609375
North America (BP),,2019,26518.486328125
North America (BP),,2020,23917.48828125
North America (BP),,2021,25157.5859375
North Macedonia,MKD,1990,28.207687377929688
North Macedonia,MKD,1991,26.939895629882812
North Macedonia,MKD,1992,27.729419708251953
North Macedonia,MKD,1993,28.73592185974121
North Macedonia,MKD,1994,26.386707305908203
North Macedonia,MKD,1995,26.2825870513916
North Macedonia,MKD,1996,30.766876220703125
North Macedonia,MKD,1997,27.35232925415039
North Macedonia,MKD,1998,30.721569061279297
North Macedonia,MKD,1999,28.396705627441406
North Macedonia,MKD,2000,27.388036727905273
North Macedonia,MKD,2001,27.185510635375977
North Macedonia,MKD,2002,26.15193748474121
North Macedonia,MKD,2003,27.990833282470703
North Macedonia,MKD,2004,27.30646514892578
North Macedonia,MKD,2005,28.274629592895508
North Macedonia,MKD,2006,28.394411087036133
North Macedonia,MKD,2007,29.984725952148438
North Macedonia,MKD,2008,29.3559627532959
North Macedonia,MKD,2009,27.691425323486328
North Macedonia,MKD,2010,27.138107299804688
North Macedonia,MKD,2011,29.84785270690918
North Macedonia,MKD,2012,28.505577087402344
North Macedonia,MKD,2013,25.77099609375
North Macedonia,MKD,2014,24.461483001708984
North Macedonia,MKD,2015,24.00592613220215
North Macedonia,MKD,2016,25.03812026977539
North Macedonia,MKD,2017,25.955778121948242
North Macedonia,MKD,2018,24.17147445678711
North Macedonia,MKD,2019,27.481569290161133
North Macedonia,MKD,2020,23.13978385925293
North Macedonia,MKD,2021,24.747028350830078
Norway,NOR,1965,69.19393920898438
Norway,NOR,1966,76.25819396972656
Norway,NOR,1967,79.07157897949219
Norway,NOR,1968,87.14104461669922
Norway,NOR,1969,95.92105865478516
Norway,NOR,1970,106.96401977539062
Norway,NOR,1971,105.34883117675781
Norway,NOR,1972,110.7020263671875
Norway,NOR,1973,113.07798767089844
Norway,NOR,1974,105.05502319335938
Norway,NOR,1975,107.73486328125
Norway,NOR,1976,117.53877258300781
Norway,NOR,1977,118.40393829345703
Norway,NOR,1978,133.20309448242188
Norway,NOR,1979,135.93008422851562
Norway,NOR,1980,131.6590118408203
Norway,NOR,1981,125.66234588623047
Norway,NOR,1982,121.95885467529297
Norway,NOR,1983,122.24573516845703
Norway,NOR,1984,127.06269836425781
Norway,NOR,1985,132.68365478515625
Norway,NOR,1986,140.2945556640625
Norway,NOR,1987,140.90643310546875
Norway,NOR,1988,138.121826171875
Norway,NOR,1989,139.9876708984375
Norway,NOR,1990,136.4932861328125
Norway,NOR,1991,130.45948791503906
Norway,NOR,1992,135.34475708007812
Norway,NOR,1993,143.08447265625
Norway,NOR,1994,148.48634338378906
Norway,NOR,1995,148.50518798828125
Norway,NOR,1996,158.6244659423828
Norway,NOR,1997,165.278564453125
Norway,NOR,1998,167.2714080810547
Norway,NOR,1999,163.75213623046875
Norway,NOR,2000,160.2328338623047
Norway,NOR,2001,170.19252014160156
Norway,NOR,2002,167.617431640625
Norway,NOR,2003,174.41839599609375
Norway,NOR,2004,175.57003784179688
Norway,NOR,2005,169.7133026123047
Norway,NOR,2006,170.8118896484375
Norway,NOR,2007,169.24850463867188
Norway,NOR,2008,169.0345916748047
Norway,NOR,2009,166.8141632080078
Norway,NOR,2010,171.43809509277344
Norway,NOR,2011,169.6428985595703
Norway,NOR,2012,166.46432495117188
Norway,NOR,2013,169.6739044189453
Norway,NOR,2014,167.37158203125
Norway,NOR,2015,168.974609375
Norway,NOR,2016,163.80677795410156
Norway,NOR,2017,165.82623291015625
Norway,NOR,2018,167.17001342773438
Norway,NOR,2019,164.30819702148438
Norway,NOR,2020,157.8992919921875
Norway,NOR,2021,156.9935302734375
OECD (BP),,1965,28313.005859375
OECD (BP),,1966,29661.36328125
OECD (BP),,1967,30854.35546875
OECD (BP),,1968,32958.78125
OECD (BP),,1969,35165.015625
OECD (BP),,1970,37164.40625
OECD (BP),,1971,38059.4296875
OECD (BP),,1972,39910.87890625
OECD (BP),,1973,42224.9609375
OECD (BP),,1974,41222.0390625
OECD (BP),,1975,40035.74609375
OECD (BP),,1976,42330.42578125
OECD (BP),,1977,43097.78515625
OECD (BP),,1978,44135.62890625
OECD (BP),,1979,45287.5234375
OECD (BP),,1980,43840.17578125
OECD (BP),,1981,42421.1953125
OECD (BP),,1982,40750.8046875
OECD (BP),,1983,40441
OECD (BP),,1984,42055.2578125
OECD (BP),,1985,42632.19140625
OECD (BP),,1986,42941.23828125
OECD (BP),,1987,44053.546875
OECD (BP),,1988,45422.04296875
OECD (BP),,1989,46277.60546875
OECD (BP),,1990,46251.8359375
OECD (BP),,1991,46382.046875
OECD (BP),,1992,46853.5390625
OECD (BP),,1993,47228.9765625
OECD (BP),,1994,48154.21484375
OECD (BP),,1995,49192.87890625
OECD (BP),,1996,50910.5234375
OECD (BP),,1997,51505.55078125
OECD (BP),,1998,51652.1015625
OECD (BP),,1999,52274.28515625
OECD (BP),,2000,53328.90234375
OECD (BP),,2001,53025.734375
OECD (BP),,2002,53474.00390625
OECD (BP),,2003,54318.421875
OECD (BP),,2004,55074.72265625
OECD (BP),,2005,55340.5234375
OECD (BP),,2006,55279.96484375
OECD (BP),,2007,55831.4921875
OECD (BP),,2008,54811.82421875
OECD (BP),,2009,51607.09765625
OECD (BP),,2010,53488.0703125
OECD (BP),,2011,52844.0390625
OECD (BP),,2012,52497.3359375
OECD (BP),,2013,52784.6953125
OECD (BP),,2014,52067.171875
OECD (BP),,2015,52017.33203125
OECD (BP),,2016,52032.03515625
OECD (BP),,2017,52265.99609375
OECD (BP),,2018,52990.19140625
OECD (BP),,2019,52043.7890625
OECD (BP),,2020,47099.984375
OECD (BP),,2021,49425.15625
Oceania,,1965,453.8441162109375
Oceania,,1966,478.21722412109375
Oceania,,1967,504.62030029296875
Oceania,,1968,532.2711791992188
Oceania,,1969,552.7557983398438
Oceania,,1970,603.924072265625
Oceania,,1971,628.6151733398438
Oceania,,1972,660.5726928710938
Oceania,,1973,706.75634765625
Oceania,,1974,743.6986694335938
Oceania,,1975,750.0402221679688
Oceania,,1976,785.1436157226562
Oceania,,1977,828.8681640625
Oceania,,1978,846.284423828125
Oceania,,1979,871.5924682617188
Oceania,,1980,874.71484375
Oceania,,1981,886.4851684570312
Oceania,,1982,889.788818359375
Oceania,,1983,864.159423828125
Oceania,,1984,898.1024780273438
Oceania,,1985,924.8318481445312
Oceania,,1986,946.7508544921875
Oceania,,1987,976.251220703125
Oceania,,1988,1020.412841796875
Oceania,,1989,1050.67626953125
Oceania,,1990,1096.0604248046875
Oceania,,1991,1089.7874755859375
Oceania,,1992,1111.7591552734375
Oceania,,1993,1130.3494873046875
Oceania,,1994,1177.0859375
Oceania,,1995,1229.5516357421875
Oceania,,1996,1269.4564208984375
Oceania,,1997,1307.4188232421875
Oceania,,1998,1329.69091796875
Oceania,,1999,1386.6346435546875
Oceania,,2000,1399.291015625
Oceania,,2001,1417.2122802734375
Oceania,,2002,1441.744384765625
Oceania,,2003,1455.7781982421875
Oceania,,2004,1494.553466796875
Oceania,,2005,1498.885986328125
Oceania,,2006,1558.942138671875
Oceania,,2007,1594.7374267578125
Oceania,,2008,1626.6259765625
Oceania,,2009,1593.0770263671875
Oceania,,2010,1587.44287109375
Oceania,,2011,1609.9332275390625
Oceania,,2012,1595.5445556640625
Oceania,,2013,1602.3040771484375
Oceania,,2014,1626.132080078125
Oceania,,2015,1654.95751953125
Oceania,,2016,1645.877197265625
Oceania,,2017,1655.440673828125
Oceania,,2018,1645.9080810546875
Oceania,,2019,1696.609130859375
Oceania,,2020,1567.3388671875
Oceania,,2021,1523.049560546875
Oman,OMN,1965,0.09738054871559143
Oman,OMN,1966,0.12186110764741898
Oman,OMN,1967,0.5409833192825317
Oman,OMN,1968,0.6519083380699158
Oman,OMN,1969,0.9285110831260681
Oman,OMN,1970,0.9359055757522583
Oman,OMN,1971,15.471502304077148
Oman,OMN,1972,17.677215576171875
Oman,OMN,1973,15.375913619995117
Oman,OMN,1974,14.127882957458496
Oman,OMN,1975,12.90469741821289
Oman,OMN,1976,14.85639762878418
Oman,OMN,1977,14.312169075012207
Oman,OMN,1978,16.642375946044922
Oman,OMN,1979,19.173227310180664
Oman,OMN,1980,17.05837631225586
Oman,OMN,1981,18.027996063232422
Oman,OMN,1982,23.88195037841797
Oman,OMN,1983,22.350086212158203
Oman,OMN,1984,32.493595123291016
Oman,OMN,1985,33.571022033691406
Oman,OMN,1986,31.459566116333008
Oman,OMN,1987,35.43523406982422
Oman,OMN,1988,34.389076232910156
Oman,OMN,1989,39.019859313964844
Oman,OMN,1990,48.863990783691406
Oman,OMN,1991,64.86824798583984
Oman,OMN,1992,62.49089813232422
Oman,OMN,1993,59.83800506591797
Oman,OMN,1994,56.84054946899414
Oman,OMN,1995,65.899658203125
Oman,OMN,1996,67.78353118896484
Oman,OMN,1997,69.71263885498047
Oman,OMN,1998,71.64712524414062
Oman,OMN,1999,82.48155212402344
Oman,OMN,2000,114.599365234375
Oman,OMN,2001,126.48573303222656
Oman,OMN,2002,137.64601135253906
Oman,OMN,2003,142.57997131347656
Oman,OMN,2004,132.68089294433594
Oman,OMN,2005,159.326416015625
Oman,OMN,2006,174.0662078857422
Oman,OMN,2007,173.40074157714844
Oman,OMN,2008,203.97525024414062
Oman,OMN,2009,202.45877075195312
Oman,OMN,2010,240.68902587890625
Oman,OMN,2011,261.73980712890625
Oman,OMN,2012,285.16986083984375
Oman,OMN,2013,318.8558654785156
Oman,OMN,2014,317.4836120605469
Oman,OMN,2015,335.5558166503906
Oman,OMN,2016,336.23095703125
Oman,OMN,2017,361.1903991699219
Oman,OMN,2018,380.7842712402344
Oman,OMN,2019,378.52789306640625
Oman,OMN,2020,370.05584716796875
Oman,OMN,2021,415.508056640625
Other Africa (BP),,1965,195.83543395996094
Other Africa (BP),,1966,206.86744689941406
Other Africa (BP),,1967,212.2243194580078
Other Africa (BP),,1968,219.54461669921875
Other Africa (BP),,1969,233.82305908203125
Other Africa (BP),,1970,249.66856384277344
Other Africa (BP),,1971,275.6788024902344
Other Africa (BP),,1972,290.60968017578125
Other Africa (BP),,1973,326.89593505859375
Other Africa (BP),,1974,333.3495788574219
Other Africa (BP),,1975,338.3195495605469
Other Africa (BP),,1976,373.9837341308594
Other Africa (BP),,1977,397.9687194824219
Other Africa (BP),,1978,423.2363586425781
Other Africa (BP),,1979,464.03704833984375
Other Africa (BP),,1980,489.42315673828125
Other Africa (BP),,1981,520.1923217773438
Other Africa (BP),,1982,523.69677734375
Other Africa (BP),,1983,538.37109375
Other Africa (BP),,1984,512.2059936523438
Other Africa (BP),,1985,549.419921875
Other Africa (BP),,1986,553.1256103515625
Other Africa (BP),,1987,588.6766357421875
Other Africa (BP),,1988,620.3285522460938
Other Africa (BP),,1989,647.7080688476562
Other Africa (BP),,1990,660.4030151367188
Other Africa (BP),,1991,655.1375122070312
Other Africa (BP),,1992,677.9515991210938
Other Africa (BP),,1993,706.7179565429688
Other Africa (BP),,1994,724.6369018554688
Other Africa (BP),,1995,748.6658325195312
Other Africa (BP),,1996,772.9610595703125
Other Africa (BP),,1997,794.237060546875
Other Africa (BP),,1998,817.72119140625
Other Africa (BP),,1999,816.05029296875
Other Africa (BP),,2000,855.9721069335938
Other Africa (BP),,2001,903.527099609375
Other Africa (BP),,2002,947.1390991210938
Other Africa (BP),,2003,965.5162353515625
Other Africa (BP),,2004,1021.5553588867188
Other Africa (BP),,2005,1054.5718994140625
Other Africa (BP),,2006,1044.0836181640625
Other Africa (BP),,2007,1084.2640380859375
Other Africa (BP),,2008,1135.850830078125
Other Africa (BP),,2009,1154.5106201171875
Other Africa (BP),,2010,1213.0208740234375
Other Africa (BP),,2011,1184.1156005859375
Other Africa (BP),,2012,1286.286865234375
Other Africa (BP),,2013,1368.328125
Other Africa (BP),,2014,1424.506103515625
Other Africa (BP),,2015,1522.678955078125
Other Africa (BP),,2016,1539.578857421875
Other Africa (BP),,2017,1594.790283203125
Other Africa (BP),,2018,1691.6966552734375
Other Africa (BP),,2019,1697.881591796875
Other Africa (BP),,2020,1615.2025146484375
Other Africa (BP),,2021,1771.2713623046875
Other Asia Pacific (BP),,1965,171.1410675048828
Other Asia Pacific (BP),,1966,182.59024047851562
Other Asia Pacific (BP),,1967,199.1507110595703
Other Asia Pacific (BP),,1968,215.67132568359375
Other Asia Pacific (BP),,1969,229.94178771972656
Other Asia Pacific (BP),,1970,246.8478546142578
Other Asia Pacific (BP),,1971,272.4318542480469
Other Asia Pacific (BP),,1972,288.10089111328125
Other Asia Pacific (BP),,1973,297.35150146484375
Other Asia Pacific (BP),,1974,319.5224304199219
Other Asia Pacific (BP),,1975,320.8581237792969
Other Asia Pacific (BP),,1976,341.6524658203125
Other Asia Pacific (BP),,1977,359.2270812988281
Other Asia Pacific (BP),,1978,379.00396728515625
Other Asia Pacific (BP),,1979,407.90924072265625
Other Asia Pacific (BP),,1980,436.20635986328125
Other Asia Pacific (BP),,1981,450.61578369140625
Other Asia Pacific (BP),,1982,469.94805908203125
Other Asia Pacific (BP),,1983,487.5670471191406
Other Asia Pacific (BP),,1984,505.6376953125
Other Asia Pacific (BP),,1985,524.7244262695312
Other Asia Pacific (BP),,1986,533.9021606445312
Other Asia Pacific (BP),,1987,513.9072265625
Other Asia Pacific (BP),,1988,516.8080444335938
Other Asia Pacific (BP),,1989,500.7496032714844
Other Asia Pacific (BP),,1990,488.0595397949219
Other Asia Pacific (BP),,1991,471.23455810546875
Other Asia Pacific (BP),,1992,425.2208557128906
Other Asia Pacific (BP),,1993,405.86041259765625
Other Asia Pacific (BP),,1994,384.4015808105469
Other Asia Pacific (BP),,1995,378.54327392578125
Other Asia Pacific (BP),,1996,351.84820556640625
Other Asia Pacific (BP),,1997,354.2795715332031
Other Asia Pacific (BP),,1998,337.5408935546875
Other Asia Pacific (BP),,1999,356.3194274902344
Other Asia Pacific (BP),,2000,378.74688720703125
Other Asia Pacific (BP),,2001,386.9250793457031
Other Asia Pacific (BP),,2002,375.9344482421875
Other Asia Pacific (BP),,2003,401.0943603515625
Other Asia Pacific (BP),,2004,407.1846923828125
Other Asia Pacific (BP),,2005,423.6368103027344
Other Asia Pacific (BP),,2006,440.3176574707031
Other Asia Pacific (BP),,2007,420.95855712890625
Other Asia Pacific (BP),,2008,439.78253173828125
Other Asia Pacific (BP),,2009,394.2570495605469
Other Asia Pacific (BP),,2010,428.0633544921875
Other Asia Pacific (BP),,2011,408.96923828125
Other Asia Pacific (BP),,2012,437.43206787109375
Other Asia Pacific (BP),,2013,407.6015319824219
Other Asia Pacific (BP),,2014,452.9605407714844
Other Asia Pacific (BP),,2015,482.931884765625
Other Asia Pacific (BP),,2016,520.1417236328125
Other Asia Pacific (BP),,2017,616.1549682617188
Other Asia Pacific (BP),,2018,653.0166625976562
Other Asia Pacific (BP),,2019,709.4193725585938
Other Asia Pacific (BP),,2020,733.2826538085938
Other Asia Pacific (BP),,2021,743.211669921875
Other CIS (BP),,1985,299.639404296875
Other CIS (BP),,1986,293.9880065917969
Other CIS (BP),,1987,302.1717529296875
Other CIS (BP),,1988,321.34832763671875
Other CIS (BP),,1989,323.36419677734375
Other CIS (BP),,1990,327.6946105957031
Other CIS (BP),,1991,260.85272216796875
Other CIS (BP),,1992,208.01312255859375
Other CIS (BP),,1993,142.6374969482422
Other CIS (BP),,1994,101.4527816772461
Other CIS (BP),,1995,88.35874938964844
Other CIS (BP),,1996,92.43394470214844
Other CIS (BP),,1997,92.2086181640625
Other CIS (BP),,1998,92.65033721923828
Other CIS (BP),,1999,74.773681640625
Other CIS (BP),,2000,69.18330383300781
Other CIS (BP),,2001,70.73544311523438
Other CIS (BP),,2002,70.24085998535156
Other CIS (BP),,2003,69.18938446044922
Other CIS (BP),,2004,79.09011840820312
Other CIS (BP),,2005,84.37943267822266
Other CIS (BP),,2006,88.04789733886719
Other CIS (BP),,2007,99.98748779296875
Other CIS (BP),,2008,105.39248657226562
Other CIS (BP),,2009,100.68080139160156
Other CIS (BP),,2010,98.42509460449219
Other CIS (BP),,2011,104.58759307861328
Other CIS (BP),,2012,113.10935974121094
Other CIS (BP),,2013,106.2816162109375
Other CIS (BP),,2014,114.05384826660156
Other CIS (BP),,2015,116.59087371826172
Other CIS (BP),,2016,119.09097290039062
Other CIS (BP),,2017,118.88723754882812
Other CIS (BP),,2018,136.83702087402344
Other CIS (BP),,2019,128.11138916015625
Other CIS (BP),,2020,123.65327453613281
Other CIS (BP),,2021,134.42056274414062
Other Caribbean (BP),,1965,209.21604919433594
Other Caribbean (BP),,1966,216.70814514160156
Other Caribbean (BP),,1967,225.96328735351562
Other Caribbean (BP),,1968,230.9308319091797
Other Caribbean (BP),,1969,236.8527069091797
Other Caribbean (BP),,1970,272.47686767578125
Other Caribbean (BP),,1971,277.9183044433594
Other Caribbean (BP),,1972,297.6242370605469
Other Caribbean (BP),,1973,321.7734069824219
Other Caribbean (BP),,1974,319.5714111328125
Other Caribbean (BP),,1975,311.0621337890625
Other Caribbean (BP),,1976,315.5974426269531
Other Caribbean (BP),,1977,331.5628356933594
Other Caribbean (BP),,1978,339.8114013671875
Other Caribbean (BP),,1979,350.0850524902344
Other Caribbean (BP),,1980,395.5348205566406
Other Caribbean (BP),,1981,399.56207275390625
Other Caribbean (BP),,1982,346.9189758300781
Other Caribbean (BP),,1983,332.1734924316406
Other Caribbean (BP),,1984,352.7773742675781
Other Caribbean (BP),,1985,330.047607421875
Other Caribbean (BP),,1986,323.1473693847656
Other Caribbean (BP),,1987,336.26641845703125
Other Caribbean (BP),,1988,338.63330078125
Other Caribbean (BP),,1989,356.2015686035156
Other Caribbean (BP),,1990,350.701416015625
Other Caribbean (BP),,1991,342.43670654296875
Other Caribbean (BP),,1992,326.0290222167969
Other Caribbean (BP),,1993,328.8144226074219
Other Caribbean (BP),,1994,346.9591369628906
Other Caribbean (BP),,1995,347.1280212402344
Other Caribbean (BP),,1996,359.4385681152344
Other Caribbean (BP),,1997,381.79193115234375
Other Caribbean (BP),,1998,395.1134338378906
Other Caribbean (BP),,1999,382.0372619628906
Other Caribbean (BP),,2000,438.560546875
Other Caribbean (BP),,2001,448.5552673339844
Other Caribbean (BP),,2002,458.3131408691406
Other Caribbean (BP),,2003,462.6075439453125
Other Caribbean (BP),,2004,465.0828552246094
Other Caribbean (BP),,2005,466.5254821777344
Other Caribbean (BP),,2006,480.3414611816406
Other Caribbean (BP),,2007,469.5965576171875
Other Caribbean (BP),,2008,452.4200744628906
Other Caribbean (BP),,2009,425.5250244140625
Other Caribbean (BP),,2010,417.34075927734375
Other Caribbean (BP),,2011,426.08270263671875
Other Caribbean (BP),,2012,418.2615051269531
Other Caribbean (BP),,2013,406.7484130859375
Other Caribbean (BP),,2014,402.89373779296875
Other Caribbean (BP),,2015,414.6774597167969
Other Caribbean (BP),,2016,428.7684020996094
Other Caribbean (BP),,2017,414.64776611328125
Other Caribbean (BP),,2018,427.83740234375
Other Caribbean (BP),,2019,441.4920349121094
Other Caribbean (BP),,2020,385.65777587890625
Other Caribbean (BP),,2021,434.3634033203125
Other Europe (BP),,1965,157.4500732421875
Other Europe (BP),,1966,164.39268493652344
Other Europe (BP),,1967,164.79444885253906
Other Europe (BP),,1968,181.26675415039062
Other Europe (BP),,1969,187.32687377929688
Other Europe (BP),,1970,210.97142028808594
Other Europe (BP),,1971,250.74844360351562
Other Europe (BP),,1972,256.20062255859375
Other Europe (BP),,1973,275.13275146484375
Other Europe (BP),,1974,297.8554382324219
Other Europe (BP),,1975,303.8026428222656
Other Europe (BP),,1976,323.2752990722656
Other Europe (BP),,1977,339.81219482421875
Other Europe (BP),,1978,373.4395751953125
Other Europe (BP),,1979,406.7552490234375
Other Europe (BP),,1980,387.341796875
Other Europe (BP),,1981,392.6556091308594
Other Europe (BP),,1982,410.669677734375
Other Europe (BP),,1983,449.8349914550781
Other Europe (BP),,1984,460.6339416503906
Other Europe (BP),,1985,603.9592895507812
Other Europe (BP),,1986,626.1926879882812
Other Europe (BP),,1987,630.9512329101562
Other Europe (BP),,1988,654.9893188476562
Other Europe (BP),,1989,639.4729614257812
Other Europe (BP),,1990,466.394775390625
Other Europe (BP),,1991,388.96612548828125
Other Europe (BP),,1992,340.864990234375
Other Europe (BP),,1993,290.4504699707031
Other Europe (BP),,1994,231.1772003173828
Other Europe (BP),,1995,238.45626831054688
Other Europe (BP),,1996,249.5424041748047
Other Europe (BP),,1997,283.70672607421875
Other Europe (BP),,1998,288.718017578125
Other Europe (BP),,1999,249.02322387695312
Other Europe (BP),,2000,282.93658447265625
Other Europe (BP),,2001,301.7693176269531
Other Europe (BP),,2002,320.5411376953125
Other Europe (BP),,2003,343.59881591796875
Other Europe (BP),,2004,368.1847229003906
Other Europe (BP),,2005,360.5614318847656
Other Europe (BP),,2006,378.0130310058594
Other Europe (BP),,2007,376.822509765625
Other Europe (BP),,2008,382.55535888671875
Other Europe (BP),,2009,378.1999816894531
Other Europe (BP),,2010,387.7632751464844
Other Europe (BP),,2011,414.9154357910156
Other Europe (BP),,2012,382.8558044433594
Other Europe (BP),,2013,387.5249328613281
Other Europe (BP),,2014,355.95159912109375
Other Europe (BP),,2015,386.1314697265625
Other Europe (BP),,2016,406.3618469238281
Other Europe (BP),,2017,421.6298828125
Other Europe (BP),,2018,417.97613525390625
Other Europe (BP),,2019,420.3009033203125
Other Europe (BP),,2020,404.5589904785156
Other Europe (BP),,2021,339.0866394042969
Other Middle East (BP),,1965,58.5460090637207
Other Middle East (BP),,1966,60.18388366699219
Other Middle East (BP),,1967,61.35357666015625
Other Middle East (BP),,1968,65.84114837646484
Other Middle East (BP),,1969,68.4217529296875
Other Middle East (BP),,1970,76.16560363769531
Other Middle East (BP),,1971,82.0213623046875
Other Middle East (BP),,1972,81.44886779785156
Other Middle East (BP),,1973,95.87286376953125
Other Middle East (BP),,1974,106.37809753417969
Other Middle East (BP),,1975,113.03156280517578
Other Middle East (BP),,1976,124.04174041748047
Other Middle East (BP),,1977,136.09738159179688
Other Middle East (BP),,1978,148.8326416015625
Other Middle East (BP),,1979,169.36033630371094
Other Middle East (BP),,1980,170.48472595214844
Other Middle East (BP),,1981,179.96929931640625
Other Middle East (BP),,1982,211.28733825683594
Other Middle East (BP),,1983,227.71731567382812
Other Middle East (BP),,1984,245.0466766357422
Other Middle East (BP),,1985,258.6412048339844
Other Middle East (BP),,1986,264.25457763671875
Other Middle East (BP),,1987,275.76593017578125
Other Middle East (BP),,1988,285.87908935546875
Other Middle East (BP),,1989,291.9218444824219
Other Middle East (BP),,1990,310.8794250488281
Other Middle East (BP),,1991,331.50726318359375
Other Middle East (BP),,1992,345.1472473144531
Other Middle East (BP),,1993,356.9794921875
Other Middle East (BP),,1994,374.3080749511719
Other Middle East (BP),,1995,392.3984680175781
Other Middle East (BP),,1996,403.60455322265625
Other Middle East (BP),,1997,430.9678955078125
Other Middle East (BP),,1998,469.5701904296875
Other Middle East (BP),,1999,478.0577392578125
Other Middle East (BP),,2000,481.44073486328125
Other Middle East (BP),,2001,494.9294128417969
Other Middle East (BP),,2002,513.0482788085938
Other Middle East (BP),,2003,535.117431640625
Other Middle East (BP),,2004,550.0814208984375
Other Middle East (BP),,2005,608.4380493164062
Other Middle East (BP),,2006,627.0362548828125
Other Middle East (BP),,2007,642.906005859375
Other Middle East (BP),,2008,677.8612060546875
Other Middle East (BP),,2009,684.339111328125
Other Middle East (BP),,2010,684.4027709960938
Other Middle East (BP),,2011,645.41845703125
Other Middle East (BP),,2012,609.723388671875
Other Middle East (BP),,2013,589.1015014648438
Other Middle East (BP),,2014,586.7343139648438
Other Middle East (BP),,2015,550.6409912109375
Other Middle East (BP),,2016,539.0608520507812
Other Middle East (BP),,2017,559.7734375
Other Middle East (BP),,2018,538.18603515625
Other Middle East (BP),,2019,542.1754760742188
Other Middle East (BP),,2020,508.4012451171875
Other Middle East (BP),,2021,528.66796875
Other Northern Africa (BP),,1965,21.809127807617188
Other Northern Africa (BP),,1966,23.17745590209961
Other Northern Africa (BP),,1967,24.449275970458984
Other Northern Africa (BP),,1968,27.174650192260742
Other Northern Africa (BP),,1969,28.931066513061523
Other Northern Africa (BP),,1970,32.7210578918457
